Manufacturer;Model Name;Category;Screen Size;Screen;RAM;GPU;Operating System;Operating System Version;Weight;Price (Euros);Touchscreen;Pixels;CPU Manufacturer;CPU Model;CPU Freq;Storage Prim;Storage Prim Type;Storage Sec
MSI;GS73VR Stealth;Gaming;17.3;IPS Panel 4K Ultra HD 3840x2160;16;Nvidia GeForce GTX 1060;Windows;10;2.43;2649.00;False;8294400.0;Intel;Core i7 6700HQ;2.6;512GB;SSD;2TB HDD
Dell;Alienware 17;Gaming;17.3;2560x1440;16;Nvidia GeForce GTX 1080;Windows;10;4.36;2758.00;False;3686400.0;Intel;Core i7 6820HK;2.7;512GB;SSD;1TB HDD
Dell;Alienware 17;Gaming;17.3;IPS Panel 4K Ultra HD 3840x2160;16;Nvidia GeForce GTX 1070;Windows;10;4.36;3154.00;False;8294400.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;1TB HDD
Asus;Q534UX-BHI7T19 (i7-7500U/16GB/2TB;2 in 1 Convertible;15.6;4K Ultra HD / Touchscreen 3840x2160;16;Nvidia GeForce GTX 950M;Windows;10;2.3;1799.00;True;8294400.0;Intel;Core i7 7500U;2.7;512GB;SSD;2TB HDD
Dell;Alienware 15;Gaming;15.6;4K Ultra HD 3840x2160;16;Nvidia GeForce GTX 970M;Windows;10;3.21;1329.00;False;8294400.0;Intel;Core i7 6700HQ;2.6;256GB;SSD;1TB HDD
Dell;Inspiron 7567;Gaming;15.6;4K Ultra HD 3840x2160;8;Nvidia GeForce GTX 1050 Ti;Windows;10;2.62;1498.00;False;8294400.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
HP;ProBook 440;Notebook;14.0;IPS Panel 1366x768;4;Intel UHD Graphics 620;Windows;10;1.63;722.00;False;1049088.0;Intel;Core i5 8250U;1.6;500GB;HDD;
Dell;Inspiron 3567;Notebook;15.6;Touchscreen 1366x768;6;Intel HD Graphics 620;Windows;10;2.3;439.00;True;1049088.0;Intel;Core i3 7100U;2.4;1TB;HDD;
HP;15-bs015dx (i5-7200U/8GB/1TB/W10);Notebook;15.6;Touchscreen 1366x768;8;Intel HD Graphics 620;Windows;10;2.04;559.00;True;1049088.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Lenovo;IdeaPad 320-17ISK;Notebook;17.3;1600x900;4;Intel HD Graphics 520;Windows;10;2.8;489.00;False;1440000.0;Intel;Core i3 6006U;2;1TB;HDD;
HP;17-BS037cl (i3-6006U/8GB/1TB/W10);Notebook;17.3;1600x900;8;Intel HD Graphics 520;Windows;10;2.54;489.00;False;1440000.0;Intel;Core i3 6006U;2;1TB;HDD;
Lenovo;IdeaPad 320-17IKB;Notebook;17.3;1600x900;6;Nvidia GeForce GTX 940M;Windows;10;2.8;649.00;False;1440000.0;Intel;Core i5 7200U;2.5;1TB;HDD;
Asus;VivoBook Flip;2 in 1 Convertible;11.6;Touchscreen 1366x768;2;Intel HD Graphics 500;Windows;10;1.1;275.00;True;1049088.0;Intel;Celeron Dual Core N3350;1.1;32GB;Flash Storage;
Lenovo;IdeaPad 320-17IKB;Notebook;17.3;1600x900;4;Nvidia GeForce 920MX;Windows;10;2.79;589.00;False;1440000.0;Intel;Core i5 7200U;2.5;1TB;HDD;
HP;ProBook 450;Notebook;15.6;IPS Panel Full HD 1366x768;8;Intel UHD Graphics 620;Windows;10;2.1;902.00;False;1049088.0;Intel;Core i7 8550U;1.8;1TB;HDD;
Asus;VivoBook Flip;2 in 1 Convertible;11.6;Touchscreen 1366x768;4;Intel HD Graphics 500;Windows;10;1.5;375.00;True;1049088.0;Intel;Celeron Dual Core N3350;1.1;32GB;Flash Storage;
Dell;Inspiron 3567;Notebook;15.6;Touchscreen 1366x768;8;Intel HD Graphics 620;Windows;10;2.36;557.37;True;1049088.0;Intel;Core i5 7200U;2.5;2TB;HDD;
Acer;Aspire 5;Notebook;15.6;IPS Panel 1366x768;12;Nvidia GeForce MX130;Windows;10;2.2;693.99;False;1049088.0;Intel;Core i5 8250U;1.6;1TB;HDD;
Chuwi;LapBook 12.3;Notebook;12.3;IPS Panel Retina Display 2736x1824;6;Intel HD Graphics 500;Windows;10;1.4;449.00;False;4990464.0;Intel;Celeron Quad Core N3450;1.1;64GB;Flash Storage;
Lenovo;IdeaPad 320-15AST;Notebook;17.3;1600x900;8;AMD Radeon R4;Windows;10;2.8;519.00;False;1440000.0;AMD;A6-Series 9220;2.5;1TB;HDD;
Dell;Inspiron 3168;2 in 1 Convertible;11.6;Touchscreen 1366x768;4;Intel HD Graphics 405;Windows;10;1.47;479.00;True;1049088.0;Intel;Pentium Quad Core N3710;1.6;500GB;HDD;
HP;15-bs190od (i5-8250U/4GB/1TB/W10);Notebook;15.6;Touchscreen 1366x768;4;Intel UHD Graphics 620;Windows;10;2.04;521.47;True;1049088.0;Intel;Core i5 8250U;1.6;1TB;HDD;
HP;17-X047na (i3-6006U/8GB/1TB/W10);Notebook;17.3;1600x900;8;Intel HD Graphics 520;Windows;10;2.65;544.15;False;1440000.0;Intel;Core i3 6006U;2;1TB;HDD;
HP;ZBook 17;Workstation;17.3;1600x900;8;Nvidia Quadro M1200;Windows;10;3.14;1860.99;False;1440000.0;Intel;Core i5 7440HQ;2.8;500GB;HDD;
Lenovo;Ideapad 320-15IKBR;Notebook;15.6;Touchscreen 1366x768;12;Intel HD Graphics 620;Windows;10;2.2;609.00;True;1049088.0;Intel;Core i7 8550U;1.8;1TB;HDD;
Asus;TP501UA-CJ131T (i5-7200U/8GB/1TB/W10);2 in 1 Convertible;15.6;Touchscreen 1366x768;8;Intel HD Graphics 520;Windows;10;2.2;739.00;True;1049088.0;Intel;Core i5 7200U;2.5;1TB;HDD;
HP;17-AK091ND (A9-9420/8GB/1TB/W10);Notebook;17.0;1600x900;8;AMD Radeon R5;Windows;10;2.6;520.90;False;1440000.0;AMD;A9-Series 9420;3;1TB;HDD;
Mediacom;Smartbook 142;Notebook;14.0;IPS Panel Full HD 1920x1200;4;Intel HD Graphics 400;Windows;10;1.4;265.00;False;2304000.0;Intel;Atom Z8350;1.92;32GB;HDD;
HP;ProBook 470;Notebook;17.3;1600x900;8;Nvidia GeForce 930MX;Windows;10;2.63;910.00;False;1440000.0;Intel;Core i5 7200U;2.5;1TB;HDD;
HP;Pavilion X360;2 in 1 Convertible;15.6;Touchscreen 1366x768;4;Intel HD Graphics 620;Windows;10;2.3;684.80;True;1049088.0;Intel;Core i5 7200U;2.5;500GB;HDD;
Lenovo;IdeaPad 110-17ACL;Notebook;17.3;1600x900;4;AMD Radeon R3;Windows;10;2.8;379.00;False;1440000.0;AMD;A4-Series 7210;2.2;500GB;HDD;
Asus;X751SV-TY001T (N3710/4GB/1TB/GeForce;Notebook;17.3;1600x900;4;Nvidia GeForce 920MX;Windows;10;2.8;530.00;False;1440000.0;Intel;Pentium Quad Core N3710;1.6;1TB;HDD;
Dell;Insprion 5767;Notebook;17.3;1600x900;4;AMD Radeon R7 M445;Windows;10;2.36;659.00;False;1440000.0;Intel;Core i3 6006U;2.0;1TB;HDD;
Lenovo;IdeaPad 300-17ISK;Notebook;17.3;1600x900;8;AMD Radeon R5 M330;Windows;10;3.0;659.00;False;1440000.0;Intel;Core i5 6200U;2.3;1TB;HDD;
Lenovo;Yoga Book;2 in 1 Convertible;10.1;IPS Panel Touchscreen 1920x1200;4;Intel HD Graphics 400;Windows;10;0.69;646.27;True;2304000.0;Intel;Atom x5-Z8550;1.44;64GB;Flash Storage;
Lenovo;Yoga Book;2 in 1 Convertible;10.1;IPS Panel Touchscreen 1920x1200;4;Intel HD Graphics 400;Windows;10;0.69;479.00;True;2304000.0;Intel;Atom x5-Z8550;1.44;64GB;Flash Storage;
Acer;Aspire E5-774G;Notebook;17.3;1600x900;8;Nvidia GeForce 940MX;Windows;10;3.3;629.00;False;1440000.0;Intel;Core i3 6006U;2.0;1TB;HDD;
Acer;E5 774G;Notebook;17.3;1600x900;4;Nvidia GeForce 940MX;Windows;10;3.3;598.00;False;1440000.0;Intel;Core i3 6006U;2;1TB;HDD;
Dell;Inspiron 3567;Notebook;15.6;Touchscreen 1366x768;8;Intel HD Graphics 620;Windows;10;2.3;469.01;True;1049088.0;Intel;Core i3 7100U;2.4;1TB;HDD;
Lenovo;IdeaPad 110-17ACL;Notebook;17.3;1600x900;4;AMD Radeon R5;Windows;10;2.6;489.00;False;1440000.0;AMD;A8-Series 7410;2.2;128GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Touchscreen / Quad HD+ 3200x1800;16;Intel UHD Graphics 620;Windows;10;1.2;1869.00;True;5760000.0;Intel;Core i7 8550U;1.8;512GB;SSD;
HP;Stream 14-AX040wm;Notebook;14.0;;4;Intel HD Graphics 400;Windows;10;1.44;229.00;False;;Intel;Celeron Dual Core N3060;1.6;32GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel Iris Plus Graphics 640;Windows;10;1.23;1379.00;True;5760000.0;Intel;Core i7 7560U;2.4;256GB;SSD;
HP;EliteBook Folio;Ultrabook;12.5;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;8;Intel HD Graphics 515;Windows;10;0.97;2014.00;True;8294400.0;Intel;Core M 6Y75;1.2;512GB;SSD;
Huawei;MateBook X;Ultrabook;13.0;IPS Panel Full HD 2160x1440;8;Intel HD Graphics 620;Windows;10;1.05;1349.00;False;3110400.0;Intel;Core i5 7200U;2.5;256GB;SSD;
HP;Spectre x360;2 in 1 Convertible;13.3;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;8;Intel UHD Graphics 620;Windows;10;1.29;1499.00;True;8294400.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Lenovo;Yoga 920-13IKB;2 in 1 Convertible;13.9;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;16;Intel UHD Graphics 620;Windows;10;1.4;1849.00;True;8294400.0;Intel;Core i7 8550U;1.8;512GB;SSD;
Dell;XPS 15;Notebook;15.6;4K Ultra HD / Touchscreen 3840x2160;16;Nvidia GeForce GTX 1050;Windows;10;2.06;2397.00;True;8294400.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;
Lenovo;ThinkPad Yoga;2 in 1 Convertible;14.0;Touchscreen 2560x1440;16;Intel HD Graphics 620;Windows;10;1.42;2824.00;True;3686400.0;Intel;Core i7 7500U;2.7;1TB;SSD;
Razer;Blade Pro;Gaming;17.3;4K Ultra HD / Touchscreen 3840x2160;32;Nvidia GeForce GTX 1080;Windows;10;3.49;6099.00;True;8294400.0;Intel;Core i7 7820HK;2.9;1TB;SSD;
Dell;XPS 13;Ultrabook;13.3;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;8;Intel UHD Graphics 620;Windows;10;1.21;1949.00;True;8294400.0;Intel;Core i7 8550U;1.8;256GB;SSD;
Huawei;MateBook X;Ultrabook;13.0;IPS Panel Full HD 2160x1440;8;Intel HD Graphics 620;Windows;10;1.05;1499.00;False;3110400.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Lenovo;ThinkPad X1;2 in 1 Convertible;14.0;Touchscreen 2560x1440;16;Intel HD Graphics 520;Windows;10;1.36;2499.00;True;3686400.0;Intel;Core i7 6600U;2.6;512GB;SSD;
Dell;XPS 13;Ultrabook;13.3;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;16;Intel UHD Graphics 620;Windows;10;1.21;2499.00;True;8294400.0;Intel;Core i7 8550U;1.8;1TB;SSD;
HP;Spectre x360;2 in 1 Convertible;13.3;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;16;Intel UHD Graphics 620;Windows;10;1.29;2449.00;True;8294400.0;Intel;Core i7 8550U;1.8;1TB;SSD;
Dell;XPS 15;Notebook;15.6;4K Ultra HD / Touchscreen 3840x2160;32;Nvidia GeForce GTX 1050;Windows;10;2.06;2639.00;True;8294400.0;Intel;Core i7 7700HQ;2.8;1TB;SSD;
Lenovo;Yoga 920-13IKB;2 in 1 Convertible;13.9;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;16;Intel UHD Graphics 620;Windows;10;1.4;2099.00;True;8294400.0;Intel;Core i7 8550U;1.8;512GB;SSD;
Dell;XPS 15;Notebook;15.6;4K Ultra HD / Touchscreen 3840x2160;16;Nvidia GeForce GTX 1050;Windows;10;2.06;2027.42;True;8294400.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;
Lenovo;Yoga 11e;Netbook;11.6;IPS Panel 1366x768;4;Intel HD Graphics 500;Windows;10;1.59;553.00;False;1049088.0;Intel;Celeron Quad Core N3450;1.1;128GB;SSD;
Lenovo;ThinkPad X1;Ultrabook;14.0;IPS Panel 2560x1440;8;Intel HD Graphics 620;Windows;10;1.13;2282.00;False;3686400.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Lenovo;ThinkPad X1;2 in 1 Convertible;14.0;Touchscreen 2560x1440;16;Intel HD Graphics 620;Windows;10;1.42;2509.00;True;3686400.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Dell;Precision M5520;Workstation;15.6;4K Ultra HD / Touchscreen 3840x2160;8;Nvidia Quadro M1200;Windows;10;1.78;2712.00;True;8294400.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;
Lenovo;ThinkPad X1;Ultrabook;14.0;IPS Panel 2560x1440;16;Intel HD Graphics 620;Windows;10;1.13;2625.00;False;3686400.0;Intel;Core i7 7500U;2.7;1TB;SSD;
Lenovo;Thinkpad T470p;Ultrabook;14.0;IPS Panel Full HD 2560x1440;8;Nvidia GeForce GT 940MX;Windows;10;1.7;1943.00;False;3686400.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;
Lenovo;Yoga 720-15IKB;2 in 1 Convertible;15.6;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;16;Nvidia GeForce GTX 1050;Windows;10;2;1899.00;True;8294400.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;
Lenovo;Thinkpad T570;Workstation;15.6;IPS Panel 4K Ultra HD 3840x2160;16;Nvidia GeForce 940MX;Windows;10;2.3;2445.00;False;8294400.0;Intel;Core i7 7600U;2.8;512GB;SSD;
Lenovo;ThinkPad T470s;Ultrabook;14.0;2560x1440;24;Intel HD Graphics 620;Windows;10;1.32;2382.00;False;3686400.0;Intel;Core i7 7500U;2.7;512GB;SSD;
HP;17-BS092ND (i3-6006U/8GB/256GB/W10);Notebook;17.3;1600x900;8;Intel HD Graphics 520;Windows;10;2.5;639.90;False;1440000.0;Intel;Core i3 6006U;2;256GB;SSD;
Lenovo;Thinkpad T460s;Ultrabook;14.0;IPS Panel Quad HD+ 2560x1440;12;Intel HD Graphics 520;Windows;10;1.4;1858.00;False;3686400.0;Intel;Core i7 6600U;2.6;256GB;SSD;
HP;Spectre x360;2 in 1 Convertible;13.3;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;8;Intel UHD Graphics 620;Windows;10;1.29;1999.00;True;8294400.0;Intel;Core i7 8550U;1.8;512GB;SSD;
Lenovo;Thinkpad X260;Ultrabook;12.5;IPS Panel 1366x768;8;Intel HD Graphics 520;Windows;10;1.3;1099.00;False;1049088.0;Intel;Core i5 6200U;2.3;1GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel UHD Graphics 620;Windows;10;1.2;1399.00;True;5760000.0;Intel;Core i7 8550U;1.8;256GB;SSD;
HP;Envy 13-AB020nr;Ultrabook;13.3;IPS Panel Quad HD+ 3200x1800;8;Intel HD Graphics 620;Windows;10;1.34;1145.00;False;5760000.0;Intel;Core i7 7500U;2.7;256GB;SSD;
HP;EliteBook 1030;Ultrabook;13.3;IPS Panel Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 515;Windows;10;1.16;1965.00;True;5760000.0;Intel;Core M 6Y75;1.2;512GB;SSD;
Dell;XPS 13;Ultrabook;;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;8;Intel UHD Graphics 620;Windows;10;1.21;1599.00;True;8294400.0;Intel;Core i5 8250U;1.6;128GB;SSD;
Dell;Inspiron 3179;2 in 1 Convertible;11.6;Touchscreen 1366x768;4;Intel HD Graphics 615;Windows;10;1.39;603.00;True;1049088.0;Intel;Core M 7Y30;1.0;128GB;SSD;
Lenovo;ThinkPad P51;Notebook;15.6;IPS Panel 4K Ultra HD 3840x2160;32;Nvidia Quadro M2200M;Windows;10;2.5;4899.00;False;8294400.0;Intel;Xeon E3-1535M v6;3.1;1TB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel UHD Graphics 620;Windows;10;1.23;1869.00;True;5760000.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Dell;XPS 15;Notebook;15.6;4K Ultra HD / Touchscreen 3840x2160;16;Nvidia GeForce GTX 1050;Windows;10;2.06;2399.00;True;8294400.0;Intel;Core i7 7700HQ;2.8;1TB;SSD;
Lenovo;ThinkPad X1;2 in 1 Convertible;14.0;Touchscreen 2560x1440;8;Intel HD Graphics 620;Windows;10;1.42;2590.00;True;3686400.0;Intel;Core i7 7500U;2.7;256GB;SSD;
Lenovo;ThinkPad X1;Ultrabook;14.0;IPS Panel Quad HD+ 2560x1440;8;Intel HD Graphics 520;Windows;10;1.17;1686.64;False;3686400.0;Intel;Core i7 6500U;2.5;512GB;SSD;
HP;Pavilion X360;2 in 1 Convertible;13.3;IPS Panel Touchscreen 1366x768;8;Intel HD Graphics 620;Windows;10;1.58;836.60;True;1049088.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Lenovo;ThinkPad P51s;Workstation;15.6;IPS Panel 4K Ultra HD 3840x2160;16;Nvidia Quadro M520M;Windows;10;2.5;3299.00;False;8294400.0;Intel;Core i7 7600U;2.8;1TB;SSD;
Lenovo;N23 (N3060/4GB/128GB/W10);Netbook;11.6;Touchscreen 1366x768;4;Intel HD Graphics 400;Windows;10;1.4;475.00;True;1049088.0;Intel;Celeron Dual Core N3060;1.6;128GB;SSD;
Lenovo;Yoga 900-13ISK;2 in 1 Convertible;13.3;IPS Panel Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 540;Windows;10;1.3;1199.00;True;5760000.0;Intel;Core i5 6260U;1.8;256GB;SSD;
Asus;Zenbook UX330UA-AH5Q;Ultrabook;13.3;IPS Panel Quad HD+ 3200x1800;8;Intel HD Graphics 620;Windows;10;1.2;1129.00;False;5760000.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Toshiba;Tecra A40-C-1E5;Notebook;14.0;IPS Panel 1366x768;4;Intel HD Graphics 520;Windows;10;1.75;1020.00;False;1049088.0;Intel;Core i5 6200U;2.3;128GB;SSD;
Lenovo;ThinkPad X1;2 in 1 Convertible;14.0;IPS Panel Touchscreen 2560x1440;8;Intel HD Graphics 620;Windows;10;1.42;2330.00;True;3686400.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Dell;XPS 15;Notebook;15.6;4K Ultra HD / Touchscreen 3840x2160;8;Nvidia GeForce GTX 1050;Windows;10;2.06;1749.00;True;8294400.0;Intel;Core i5 7300HQ;2.5;256GB;SSD;
Dell;Inspiron 7567;Gaming;15.6;4K Ultra HD 3840x2160;16;Nvidia GeForce GTX 1050 Ti;Windows;10;2.62;1679.00;False;8294400.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;
Razer;Blade Stealth;Ultrabook;12.5;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;16;Intel HD Graphics 620;Windows;10;1.29;1799.00;True;8294400.0;Intel;Core i7 7500U;2.5;512GB;SSD;
Razer;Blade Pro;Gaming;17.3;4K Ultra HD / Touchscreen 3840x2160;32;Nvidia GeForce GTX 1080;Windows;10;3.49;5499.00;True;8294400.0;Intel;Core i7 7820HK;2.9;512GB;SSD;
Lenovo;ThinkPad X1;Ultrabook;14.0;IPS Panel Quad HD+ 2560x1440;16;Intel HD Graphics 520;Windows;10;1.1;2099.00;False;3686400.0;Intel;Core i7 6600U;2.6;512GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;16;Intel Iris Plus Graphics 640;Windows;10;1.29;2240.00;True;5760000.0;Intel;Core i7 7660U;2.5;512GB;SSD;
HP;Envy x360;2 in 1 Convertible;13.3;Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 620;Windows;10;1.42;1399.00;True;5760000.0;Intel;Core i7 7500U;2.7;256GB;SSD;
Dell;XPS 13;2 in 1 Convertible;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 615;Windows;10;1.24;2013.10;True;5760000.0;Intel;Core i7 7Y75;1.3;512GB;SSD;
HP;EliteBook Folio;Ultrabook;12.5;4K Ultra HD / Touchscreen 3840x2160;8;Intel HD Graphics 515;Windows;10;1.09;3100.00;True;8294400.0;Intel;Core M 6Y75;1.2;240GB;SSD;
HP;Envy 13-AB077cl;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 620;Windows;10;1.39;1149.00;True;5760000.0;Intel;Core i7 7500U;2.7;256GB;SSD;
Lenovo;Yoga 900-13ISK;2 in 1 Convertible;13.3;IPS Panel Quad HD+ / Touchscreen 3200x1800;16;Intel Iris Graphics 540;Windows;10;1.3;1799.00;True;5760000.0;Intel;Core i7 6560U;2.2;1TB;SSD;
HP;ProBook x360;2 in 1 Convertible;11.6;Touchscreen 1366x768;4;Intel HD Graphics 505;Windows;10;1.45;775.00;True;1049088.0;Intel;Pentium Quad Core N4200;1.1;256GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ 3200x1800;8;Intel HD Graphics 520;Windows;10;1.3;1268.00;False;5760000.0;Intel;Core i7 6500U;2.5;256GB;SSD;
Dell;XPS 13;2 in 1 Convertible;13.3;Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 615;Windows;10;1.22;1899.00;True;5760000.0;Intel;Core i7 7Y75;1.3;512GB;SSD;
Dell;Latitude E7470;Ultrabook;14.0;Touchscreen 2560x1440;8;Intel HD Graphics 520;Windows;10;1.5;1962.98;True;3686400.0;Intel;Core i7 6600U;2.6;256GB;SSD;
Asus;ZenBook UX310UA-FB485T;Notebook;13.3;Quad HD+ 3200x1800;8;Intel HD Graphics 620;Windows;10;1.4;1150.00;False;5760000.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 620;Windows;10;1.29;1624.00;True;5760000.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 620;Windows;10;1.2;2254.00;True;5760000.0;Intel;Core i7 7500U;2.7;1TB;SSD;
Lenovo;Yoga 900S-12ISK;Ultrabook;12.5;IPS Panel Touchscreen 2560x1440;8;Intel HD Graphics 515;Windows;10;0.99;1399.00;True;3686400.0;Intel;Core M 6Y75;1.2;512GB;SSD;
HP;Spectre x360;Ultrabook;13.3;IPS Panel 4K Ultra HD 3840x2160;16;Intel HD Graphics 620;Windows;10;1.3;2049.00;False;8294400.0;Intel;Core i7 7500U;2.7;512GB;SSD;
HP;EliteBook 1030;Notebook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 515;Windows;10;1.16;1699.00;True;5760000.0;Intel;Core M 6Y54;1.1;256GB;SSD;
Razer;Blade Stealth;Ultrabook;12.5;Touchscreen / 4K Ultra HD 3840x2160;8;Intel HD Graphics 520;Windows;10;1.25;1029.00;True;8294400.0;Intel;Core i7 6500U;2.5;256GB;SSD;
Lenovo;ThinkPad X1;2 in 1 Convertible;14.0;IPS Panel Touchscreen 2560x1440;16;Intel HD Graphics 520;Windows;10;2.8;2440.00;True;3686400.0;Intel;Core i7 6600U;2.6;512GB;SSD;
HP;Spectre Pro;2 in 1 Convertible;13.3;Touchscreen 2560x1440;8;Intel HD Graphics 520;Windows;10;1.48;1799.00;True;3686400.0;Intel;Core i7 6600U;2.6;256GB;SSD;
Lenovo;ThinkPad X1;2 in 1 Convertible;14.0;IPS Panel Touchscreen 2560x1440;8;Intel HD Graphics 520;Windows;10;1.27;2339.00;True;3686400.0;Intel;Core i7 6500U;2.5;256GB;SSD;
Dell;XPS 15;Notebook;15.6;IPS Panel Touchscreen / 4K Ultra HD 3840x2160;8;Nvidia GeForce 960M;Windows;10;2.04;2250.68;True;8294400.0;Intel;Core i5 6300HQ;2.3;256GB;SSD;
HP;Spectre Pro;2 in 1 Convertible;13.3;Touchscreen 2560x1440;8;Intel HD Graphics 520;Windows;10;1.48;2041.00;True;3686400.0;Intel;Core i7 6600U;2.6;512GB;SSD;
Lenovo;ThinkPad X1;2 in 1 Convertible;14.0;IPS Panel Touchscreen 2560x1440;8;Intel HD Graphics 520;Windows;10;1.36;1637.00;True;3686400.0;Intel;Core i5 6200U;2.3;256GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 620;Windows;10;1.2;2680.00;True;5760000.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Dell;XPS 13;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 620;Windows;10;1.29;1477.00;True;5760000.0;Intel;Core i7 7500U;2.7;256GB;SSD;
Dell;XPS 13;2 in 1 Convertible;13.3;Quad HD+ / Touchscreen 3200x1800;8;Intel HD Graphics 615;Windows;10;1.24;1813.00;True;5760000.0;Intel;Core i5 7Y54;1.2;256GB;SSD;
Lenovo;Yoga 900-13ISK;2 in 1 Convertible;13.3;IPS Panel Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 520;Windows;10;1.3;1499.00;True;5760000.0;Intel;Core i7 6500U;2.5;512GB;SSD;
Lenovo;Yoga 900-13ISK;2 in 1 Convertible;13.3;IPS Panel Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 520;Windows;10;1.3;1499.00;True;5760000.0;Intel;Core i7 6500U;2.5;512GB;SSD;
Lenovo;Yoga 900-13ISK;2 in 1 Convertible;13.3;IPS Panel Quad HD+ / Touchscreen 3200x1800;16;Intel HD Graphics 520;Windows;10;1.3;1499.00;True;5760000.0;Intel;Core i7 6500U;2.5;512GB;SSD;
Asus;Vivobook E200HA;Netbook;11.6;1366x768;2;Intel HD Graphics 400;Windows;10;0.98;191.90;False;1049088.0;Intel;Atom x5-Z8350;1.44;32GB;Flash Storage;
Asus;E402WA-GA010T (E2-6110/2GB/32GB/W10);Notebook;14.0;1366x768;2;AMD Radeon R2;Windows;10;1.65;199.00;False;1049088.0;AMD;E-Series E2-6110;1.5;32GB;Flash Storage;
Lenovo;IdeaPad 120S-14IAP;Notebook;14.0;1366x768;4;Intel HD Graphics 500;Windows;10;1.44;249.00;False;1049088.0;Intel;Celeron Dual Core N3350;1.1;64GB;Flash Storage;
Asus;X751NV-TY001T (N4200/4GB/1TB/GeForce;Notebook;17.3;1366x768;4;Nvidia GeForce 920MX;Windows;10;2.8;466.00;False;1049088.0;Intel;Pentium Quad Core N4200;1.1;1TB;HDD;
Acer;Aspire E5-475;Notebook;14.0;1366x768;8;Intel HD Graphics 520;Windows;10;2.1;389.00;False;1049088.0;Intel;Core i3 6006U;2;1TB;HDD;
Asus;VivoBook S14;Notebook;14.0;1366x768;4;Intel HD Graphics 620;Windows;10;1.3;509.00;False;1049088.0;Intel;Core i3 7100U;2.4;128GB;SSD;
Acer;TravelMate B;Notebook;11.6;1366x768;4;Intel HD Graphics 405;Windows;10;1.4;485.00;False;1049088.0;Intel;Pentium Quad Core N3710;1.6;128GB;Flash Storage;
